     Lat[deg]     Lon[deg]   Disp_north    Disp_east    Disp_down    Stress_nn    Stress_ee    Stress_dd    Stress_ne    Stress_ed    Stress_dn       Tilt_n       Tilt_e     Rotation        Geoid      Gravity      CFS_Max      CFS_Mas  CFS_Mas_Opt    Sigma_Mas Rake_Mas_Opt      CFS_Opt  Sigma_Opt_1 Strike_Opt_1    Dip_Opt_1   Rake_Opt_1  Sigma_Opt_2 Strike_Opt_2    Dip_Opt_2   Rake_Opt_2
    32.280000   103.760000 -0.59576E-01  0.29550E+00  0.37474E-02  0.70790E+05  0.18134E+06  0.35887E+03 -0.11412E+06 -0.38342E+05  0.12687E+05  0.51006E-06 -0.20849E-05 -0.34389E-05  0.00000E+00  0.11552E-07 -0.93007E+05 -0.93186E+05 -0.93014E+05  0.37160E+05  0.12036E+03 -0.92821E+05  0.36610E+05  0.22875E+03  0.32796E+02  0.12033E+03  0.70501E+05  0.35320E+03  0.30110E+02  0.56961E+02
    32.340000   103.760000 -0.56547E-01  0.26239E+00  0.33645E-02  0.76381E+05  0.13845E+06  0.11981E+04 -0.94816E+05 -0.30810E+05  0.13280E+05  0.47402E-06 -0.17542E-05 -0.30533E-05  0.00000E+00  0.10372E-07 -0.75546E+05 -0.75711E+05 -0.75528E+05  0.31654E+05  0.12037E+03 -0.75375E+05  0.31234E+05  0.22871E+03  0.32820E+02  0.12031E+03  0.54991E+05  0.35315E+03  0.30088E+02  0.56933E+02
    32.400000   103.760000 -0.52562E-01  0.23379E+00  0.33093E-02  0.74771E+05  0.10791E+06  0.15908E+04 -0.77094E+05 -0.24834E+05  0.12811E+05  0.41575E-06 -0.14876E-05 -0.27056E-05  0.00000E+00  0.10202E-07 -0.61543E+05 -0.61680E+05 -0.61517E+05  0.26459E+05  0.12035E+03 -0.61403E+05  0.26149E+05  0.22872E+03  0.32847E+02  0.12028E+03  0.43633E+05  0.35316E+03  0.30060E+02  0.56905E+02
    32.460000   103.760000 -0.48341E-01  0.20916E+00  0.34949E-02  0.69215E+05  0.86306E+05  0.17059E+04 -0.62611E+05 -0.20153E+05  0.11843E+05  0.35344E-06 -0.12747E-05 -0.23971E-05  0.00000E+00  0.10774E-07 -0.50689E+05 -0.50794E+05 -0.50663E+05  0.22061E+05  0.12031E+03 -0.50582E+05  0.21837E+05  0.22875E+03  0.32872E+02  0.12025E+03  0.35277E+05  0.35320E+03  0.30031E+02  0.56884E+02
    32.520000   103.760000 -0.44284E-01  0.18786E+00  0.38450E-02  0.62104E+05  0.70627E+05  0.16630E+04 -0.51598E+05 -0.16488E+05  0.10716E+05  0.29605E-06 -0.11041E-05 -0.21273E-05  0.00000E+00  0.11853E-07 -0.42353E+05 -0.42431E+05 -0.42332E+05  0.18566E+05  0.12027E+03 -0.42273E+05  0.18404E+05  0.22878E+03  0.32893E+02  0.12021E+03  0.28959E+05  0.35325E+03  0.30004E+02  0.56872E+02
    32.580000   103.760000 -0.40562E-01  0.16928E+00  0.43008E-02  0.54924E+05  0.58645E+05  0.15391E+04 -0.43554E+05 -0.13586E+05  0.96087E+04  0.24692E-06 -0.96588E-06 -0.18935E-05  0.00000E+00  0.13258E-07 -0.35871E+05 -0.35931E+05 -0.35856E+05  0.15876E+05  0.12023E+03 -0.35812E+05  0.15757E+05  0.22880E+03  0.32908E+02  0.12018E+03  0.23975E+05  0.35330E+03  0.29981E+02  0.56866E+02
    32.640000   103.760000 -0.37207E-01  0.15291E+00  0.48186E-02  0.48441E+05  0.48887E+05  0.13805E+04 -0.37730E+05 -0.11246E+05  0.85928E+04  0.20643E-06 -0.85205E-06 -0.16919E-05  0.00000E+00  0.14854E-07 -0.30683E+05 -0.30729E+05 -0.30672E+05  0.13816E+05  0.12020E+03 -0.30636E+05  0.13725E+05  0.22882E+03  0.32920E+02  0.12015E+03  0.19859E+05  0.35333E+03  0.29962E+02  0.56864E+02
    32.700000   103.760000 -0.34181E-01  0.13834E+00  0.53668E-02  0.42933E+05  0.40491E+05  0.12132E+04 -0.33396E+05 -0.93187E+04  0.76850E+04  0.17365E-06 -0.75676E-06 -0.15179E-05  0.00000E+00  0.16544E-07 -0.26369E+05 -0.26407E+05 -0.26362E+05  0.12203E+05  0.12018E+03 -0.26332E+05  0.12132E+05  0.22882E+03  0.32929E+02  0.12013E+03  0.16334E+05  0.35336E+03  0.29946E+02  0.56864E+02
    32.760000   103.760000 -0.31421E-01  0.12526E+00  0.59216E-02  0.38390E+05  0.33010E+05  0.10512E+04 -0.29972E+05 -0.77042E+04  0.68763E+04  0.14727E-06 -0.67578E-06 -0.13673E-05  0.00000E+00  0.18255E-07 -0.22651E+05 -0.22683E+05 -0.22646E+05  0.10886E+05  0.12017E+03 -0.22619E+05  0.10828E+05  0.22883E+03  0.32936E+02  0.12011E+03  0.13248E+05  0.35337E+03  0.29934E+02  0.56864E+02
    32.820000   103.760000 -0.28865E-01  0.11347E+00  0.64649E-02  0.34664E+05  0.26254E+05  0.90113E+03 -0.27050E+05 -0.63351E+04  0.61498E+04  0.12601E-06 -0.60613E-06 -0.12360E-05  0.00000E+00  0.19929E-07 -0.19357E+05 -0.19385E+05 -0.19354E+05  0.97512E+04  0.12015E+03 -0.19329E+05  0.97031E+04  0.22883E+03  0.32942E+02  0.12010E+03  0.10527E+05  0.35339E+03  0.29924E+02  0.56863E+02
    32.880000   103.760000 -0.26465E-01  0.10279E+00  0.69828E-02  0.31567E+05  0.20166E+05  0.76607E+03 -0.24378E+05 -0.51674E+04  0.54901E+04  0.10880E-06 -0.54567E-06 -0.11209E-05  0.00000E+00  0.21526E-07 -0.16392E+05 -0.16417E+05 -0.16390E+05  0.87254E+04  0.12014E+03 -0.16366E+05  0.86844E+04  0.22883E+03  0.32948E+02  0.12009E+03  0.81352E+04  0.35340E+03  0.29915E+02  0.56861E+02
    32.940000   103.760000 -0.24186E-01  0.93125E-01  0.74645E-02  0.28918E+05  0.14747E+05  0.64673E+03 -0.21826E+05 -0.41712E+04  0.48858E+04  0.94819E-07 -0.49283E-06 -0.10190E-05  0.00000E+00  0.23011E-07 -0.13708E+05 -0.13732E+05 -0.13707E+05  0.77664E+04  0.12013E+03 -0.13685E+05  0.77308E+04  0.22883E+03  0.32953E+02  0.12008E+03  0.60571E+04  0.35340E+03  0.29908E+02  0.56858E+02
    33.000000   103.760000 -0.22012E-01  0.84371E-01  0.79022E-02  0.26573E+05  0.10008E+05  0.54272E+03 -0.19346E+05 -0.33247E+04  0.43296E+04  0.83422E-07 -0.44642E-06 -0.92831E-06  0.00000E+00  0.24360E-07 -0.11286E+05 -0.11307E+05 -0.11285E+05  0.68542E+04  0.12013E+03 -0.11265E+05  0.68233E+04  0.22884E+03  0.32958E+02  0.12007E+03  0.42785E+04  0.35341E+03  0.29902E+02  0.56854E+02
    30.000000   103.840000  0.23304E-01 -0.47473E-01  0.24497E-01  0.38410E+05 -0.24082E+05  0.10049E+04 -0.15073E+05  0.17234E+04 -0.70780E+04 -0.42762E-06  0.33159E-06 -0.59838E-06  0.00000E+00  0.75518E-07  0.53337E+04  0.52505E+04  0.53697E+04  0.14462E+05  0.12029E+03  0.54167E+04  0.14412E+05  0.22883E+03  0.33022E+02  0.12021E+03 -0.66549E+04  0.35312E+03  0.29927E+02  0.56663E+02
    30.060000   103.840000  0.27566E-01 -0.53665E-01  0.25830E-01  0.45885E+05 -0.25129E+05  0.13180E+04 -0.20141E+05  0.25799E+04 -0.88727E+04 -0.50213E-06  0.39015E-06 -0.67823E-06  0.00000E+00  0.79627E-07  0.49345E+04  0.48135E+04  0.49821E+04  0.19051E+05  0.12035E+03  0.50553E+04  0.18986E+05  0.22879E+03  0.33030E+02  0.12024E+03 -0.75007E+04  0.35302E+03  0.29939E+02  0.56629E+02
    30.120000   103.840000  0.32558E-01 -0.61076E-01  0.27270E-01  0.54616E+05 -0.25538E+05  0.17402E+04 -0.26735E+05  0.38069E+04 -0.11137E+05 -0.59493E-06  0.46459E-06 -0.77054E-06  0.00000E+00  0.84066E-07  0.41545E+04  0.39786E+04  0.42159E+04  0.25005E+05  0.12042E+03  0.43305E+04  0.24922E+05  0.22874E+03  0.33040E+02  0.12028E+03 -0.84663E+04  0.35291E+03  0.29951E+02  0.56589E+02
    30.180000   103.840000  0.38374E-01 -0.69985E-01  0.28839E-01  0.64661E+05 -0.24868E+05  0.23103E+04 -0.35235E+05  0.55553E+04 -0.13977E+05 -0.71098E-06  0.56035E-06 -0.87694E-06  0.00000E+00  0.88903E-07  0.28276E+04  0.25724E+04  0.29031E+04  0.32691E+05  0.12049E+03  0.30832E+04  0.32592E+05  0.22868E+03  0.33052E+02  0.12032E+03 -0.95568E+04  0.35277E+03  0.29963E+02  0.56542E+02
    30.240000   103.840000  0.45098E-01 -0.80726E-01  0.30570E-01  0.75986E+05 -0.22492E+05  0.30797E+04 -0.46034E+05  0.80264E+04 -0.17508E+05 -0.85631E-06  0.68485E-06 -0.99901E-06  0.00000E+00  0.94240E-07  0.73847E+03  0.37052E+03  0.82454E+03  0.42537E+05  0.12058E+03  0.11075E+04  0.42427E+05  0.22860E+03  0.33069E+02  0.12037E+03 -0.10768E+05  0.35261E+03  0.29973E+02  0.56486E+02
    30.300000   103.840000  0.52785E-01 -0.93686E-01  0.32517E-01  0.88427E+05 -0.17575E+05  0.41128E+04 -0.59475E+05  0.11476E+05 -0.21834E+05 -0.10379E-05  0.84791E-06 -0.11381E-05  0.00000E+00  0.10024E-06 -0.23728E+04 -0.28975E+04 -0.22877E+04  0.54991E+05  0.12067E+03 -0.18456E+04  0.54894E+05  0.22851E+03  0.33092E+02  0.12041E+03 -0.12080E+05  0.35243E+03  0.29980E+02  0.56423E+02
    30.360000   103.840000  0.61450E-01 -0.10929E+00  0.34761E-01  0.10169E+06 -0.91052E+04  0.54863E+04 -0.75731E+05  0.16205E+05 -0.27032E+05 -0.12635E-05  0.10621E-05 -0.12953E-05  0.00000E+00  0.10716E-06 -0.67853E+04 -0.75217E+04 -0.67261E+04  0.70473E+05  0.12076E+03 -0.60432E+04  0.70433E+05  0.22841E+03  0.33121E+02  0.12045E+03 -0.13453E+05  0.35223E+03  0.29981E+02  0.56352E+02
    30.420000   103.840000  0.71052E-01 -0.12797E+00  0.37423E-01  0.11543E+06  0.39537E+04  0.72825E+04 -0.94668E+05  0.22520E+05 -0.33132E+05 -0.15409E-05  0.13423E-05 -0.14717E-05  0.00000E+00  0.11536E-06 -0.12735E+05 -0.13748E+05 -0.12747E+05  0.89278E+05  0.12086E+03 -0.11711E+05  0.89384E+05  0.22829E+03  0.33159E+02  0.12047E+03 -0.14830E+05  0.35203E+03  0.29972E+02  0.56272E+02
    30.480000   103.840000  0.81504E-01 -0.15014E+00  0.40676E-01  0.12954E+06  0.22332E+05  0.95771E+04 -0.11577E+06  0.30665E+05 -0.40115E+05 -0.18778E-05  0.17052E-05 -0.16688E-05  0.00000E+00  0.12539E-06 -0.20312E+05 -0.21677E+05 -0.20461E+05  0.11152E+06  0.12095E+03 -0.18927E+05  0.11191E+06  0.22817E+03  0.33208E+02  0.12049E+03 -0.16155E+05  0.35181E+03  0.29952E+02  0.56181E+02
    30.540000   103.840000  0.92731E-01 -0.17615E+00  0.44749E-01  0.14468E+06  0.45962E+05  0.12424E+05 -0.13835E+06  0.40724E+05 -0.48000E+05 -0.22830E-05  0.21664E-05 -0.18901E-05  0.00000E+00  0.13795E-06 -0.29340E+05 -0.31149E+05 -0.29711E+05  0.13719E+06  0.12103E+03 -0.27496E+05  0.13807E+06  0.22805E+03  0.33269E+02  0.12050E+03 -0.17430E+05  0.35159E+03  0.29921E+02  0.56075E+02
    30.600000   103.840000  0.10478E+00 -0.20634E+00  0.49917E-01  0.16287E+06  0.73635E+05  0.15858E+05 -0.16245E+06  0.52595E+05 -0.57079E+05 -0.27711E-05  0.27396E-05 -0.21431E-05  0.00000E+00  0.15388E-06 -0.39370E+05 -0.41767E+05 -0.40057E+05  0.16667E+06  0.12112E+03 -0.36917E+05  0.16827E+06  0.22792E+03  0.33345E+02  0.12051E+03 -0.18800E+05  0.35134E+03  0.29883E+02  0.55943E+02
    30.660000   103.840000  0.11799E+00 -0.24123E+00  0.56469E-01  0.18759E+06  0.10367E+06  0.19954E+05 -0.19060E+06  0.66256E+05 -0.68356E+05 -0.33746E-05  0.34401E-05 -0.24388E-05  0.00000E+00  0.17408E-06 -0.50030E+05 -0.53295E+05 -0.51146E+05  0.20179E+06  0.12126E+03 -0.46672E+05  0.20444E+06  0.22777E+03  0.33437E+02  0.12054E+03 -0.20656E+05  0.35101E+03  0.29850E+02  0.55766E+02
    30.720000   103.840000  0.13302E+00 -0.28194E+00  0.64679E-01  0.22186E+06  0.13699E+06  0.25026E+05 -0.23005E+06  0.82669E+05 -0.83979E+05 -0.41632E-05  0.43033E-05 -0.27837E-05  0.00000E+00  0.19939E-06 -0.62033E+05 -0.66760E+05 -0.63786E+05  0.24760E+06  0.12149E+03 -0.57143E+05  0.25180E+06  0.22755E+03  0.33550E+02  0.12063E+03 -0.23634E+05  0.35050E+03  0.29828E+02  0.55524E+02
    30.780000   103.840000  0.15047E+00 -0.33064E+00  0.74863E-01  0.26263E+06  0.18337E+06  0.31967E+05 -0.29275E+06  0.10544E+06 -0.10697E+06 -0.52590E-05  0.54264E-05 -0.31518E-05  0.00000E+00  0.23078E-06 -0.78774E+05 -0.86100E+05 -0.81757E+05  0.31321E+06  0.12180E+03 -0.71121E+05  0.32014E+06  0.22717E+03  0.33697E+02  0.12073E+03 -0.28406E+05  0.34977E+03  0.29795E+02  0.55214E+02
    30.840000   103.840000  0.16969E+00 -0.39037E+00  0.87707E-01  0.29203E+06  0.26764E+06  0.42502E+05 -0.38823E+06  0.14233E+06 -0.13885E+06 -0.68150E-05  0.70237E-05 -0.34264E-05  0.00000E+00  0.27038E-06 -0.10740E+06 -0.11902E+06 -0.11334E+06  0.40848E+06  0.12207E+03 -0.95063E+05  0.42113E+06  0.22658E+03  0.33904E+02  0.12069E+03 -0.35184E+05  0.34893E+03  0.29667E+02  0.54884E+02
    30.900000   103.840000  0.18676E+00 -0.46303E+00  0.10505E+00  0.27150E+06  0.42506E+06  0.58487E+05 -0.50582E+06  0.20331E+06 -0.17418E+06 -0.89057E-05  0.94252E-05 -0.33261E-05  0.00000E+00  0.32385E-06 -0.15669E+06 -0.17397E+06 -0.16925E+06  0.53180E+06  0.12190E+03 -0.13800E+06  0.55702E+06  0.22587E+03  0.34208E+02  0.12018E+03 -0.42941E+05  0.34847E+03  0.29261E+02  0.54678E+02
    30.960000   103.840000  0.19308E+00 -0.54470E+00  0.13105E+00  0.15233E+06  0.66944E+06  0.78660E+05 -0.59349E+06  0.28998E+06 -0.19384E+06 -0.11317E-04  0.12867E-04 -0.23930E-05  0.00000E+00  0.40398E-06 -0.22789E+06 -0.25011E+06 -0.24958E+06  0.64831E+06  0.12065E+03 -0.20362E+06  0.69543E+06  0.22553E+03  0.34633E+02  0.11872E+03 -0.48751E+05  0.34950E+03  0.28341E+02  0.54874E+02
    31.020000   103.840000  0.17714E+00 -0.62022E+00  0.17272E+00 -0.86920E+05  0.93089E+06  0.92015E+05 -0.56284E+06  0.37459E+06 -0.16684E+06 -0.13395E-04  0.16935E-04 -0.22808E-06  0.00000E+00  0.53244E-06 -0.29702E+06 -0.32270E+06 -0.31724E+06  0.67376E+06  0.11793E+03 -0.26880E+06  0.73472E+06  0.22640E+03  0.35057E+02  0.11619E+03 -0.50107E+05  0.35339E+03  0.26914E+02  0.55945E+02
    31.080000   103.840000  0.13182E+00 -0.66500E+00  0.23816E+00 -0.39843E+06  0.10133E+07  0.73430E+05 -0.36400E+06  0.38735E+06 -0.76088E+05 -0.14416E-04  0.19982E-04  0.27994E-05  0.00000E+00  0.73417E-06 -0.30864E+06 -0.33847E+06 -0.30410E+06  0.50524E+06  0.11482E+03 -0.27448E+06  0.53678E+06  0.22835E+03  0.34937E+02  0.11376E+03 -0.52618E+05  0.35928E+03  0.25909E+02  0.58120E+02
    31.140000   103.840000  0.62063E-01 -0.66514E+00  0.33182E+00 -0.70436E+06  0.69175E+06 -0.12776E+04 -0.11472E+06  0.26312E+06  0.41633E+05 -0.14741E-04  0.19901E-04  0.44770E-05  0.00000E+00  0.10229E-05 -0.22005E+06 -0.24818E+06 -0.19416E+06  0.13111E+06  0.11361E+03 -0.18914E+06  0.12752E+06  0.22948E+03  0.33856E+02  0.11343E+03 -0.70285E+05  0.25671E+01  0.26493E+02  0.60224E+02
    31.200000   103.840000 -0.21846E-01 -0.65321E+00  0.45382E+00 -0.10644E+07 -0.22390E+05 -0.12978E+06 -0.10692E+06  0.59487E+05  0.13215E+06 -0.16224E-04  0.17602E-04  0.34514E-06  0.00000E+00  0.13990E-05 -0.70844E+05 -0.94621E+05 -0.50451E+05 -0.29803E+06  0.11432E+03 -0.47985E+05 -0.28343E+06  0.22777E+03  0.32194E+02  0.11417E+03 -0.15014E+06  0.20431E+01  0.27930E+02  0.62248E+02
    31.260000   103.840000 -0.12900E+00 -0.72817E+00  0.61566E+00 -0.17486E+07 -0.74605E+06 -0.37476E+06 -0.59107E+06 -0.12560E+05  0.28613E+06 -0.19448E-04  0.20156E-04 -0.14939E-04  0.00000E+00  0.18979E-05 -0.99072E+05 -0.15719E+06 -0.95145E+05 -0.68546E+06  0.11328E+03 -0.50302E+05 -0.59761E+06  0.22042E+03  0.30247E+02  0.11156E+03 -0.43772E+06  0.12316E+01  0.28455E+02  0.67139E+02
    31.320000   103.840000 -0.30486E+00 -0.10446E+01  0.86212E+00 -0.32014E+07 -0.68316E+06 -0.12716E+07 -0.16567E+07  0.25216E+06  0.93857E+06 -0.17682E-04  0.37223E-04 -0.45384E-04  0.00000E+00  0.26577E-05 -0.10217E+07 -0.13342E+07 -0.90786E+06 -0.15318E+07  0.10161E+03 -0.73141E+06 -0.10237E+07  0.19862E+03  0.28227E+02  0.99906E+02 -0.13308E+07  0.85113E+00  0.27506E+02  0.79853E+02
    31.380000   103.840000 -0.60168E+00 -0.18246E+01  0.11679E+01 -0.44374E+07 -0.37567E+06  0.11661E+07 -0.44853E+07  0.30067E+07  0.87135E+06 -0.48144E-04  0.90673E-04 -0.27223E-04  0.00000E+00  0.36003E-05  0.24543E+07 -0.39962E+06  0.32087E+07  0.25414E+07  0.63210E+02  0.46679E+07  0.23209E+07  0.15810E+03  0.36136E+02  0.11402E+03 -0.15532E+07  0.28670E+03  0.25254E+02  0.55768E+02
    31.440000   103.840000  0.78702E+00  0.32231E+01 -0.17690E+01  0.45157E+06  0.91289E+07  0.13020E+07  0.44227E+06 -0.83644E+06  0.27676E+07 -0.73502E-09  0.16135E-03 -0.54549E-04  0.00000E+00 -0.54533E-05 -0.95694E+06 -0.32255E+07 -0.71567E+06 -0.38182E+06  0.74815E+02  0.17884E+07 -0.23182E+06  0.29429E+03  0.25990E+02  0.14461E+03  0.55783E+07  0.38990E+02  0.43665E+02  0.58841E+02
    31.500000   103.840000  0.61391E+00  0.27248E+01 -0.12006E+01 -0.63294E+04  0.65009E+07  0.14297E+07 -0.12188E+07 -0.86090E+06  0.20303E+07 -0.12624E-04  0.12192E-03 -0.68186E-04  0.00000E+00 -0.37010E-05 -0.86947E+06 -0.22190E+07 -0.93973E+06  0.27682E+06  0.87338E+02  0.10369E+07 -0.24989E+06  0.28021E+03  0.24529E+02  0.11930E+03  0.40376E+07  0.55983E+02  0.35084E+02  0.69301E+02
    31.560000   103.840000  0.45194E+00  0.21120E+01 -0.73410E+00 -0.26011E+06  0.40615E+07  0.12024E+07 -0.15912E+07 -0.66994E+06  0.10699E+07 -0.23271E-04  0.78807E-04 -0.64385E-04  0.00000E+00 -0.22630E-05 -0.80679E+06 -0.11965E+07 -0.83746E+06  0.64852E+06  0.10288E+03  0.10484E+06  0.38435E+05  0.25928E+03  0.28841E+02  0.10895E+03  0.27632E+07  0.45785E+02  0.28826E+02  0.71037E+02
    31.620000   103.840000  0.33881E+00  0.15580E+01 -0.41555E+00 -0.24974E+06  0.22218E+07  0.67812E+06 -0.12453E+07 -0.54293E+06  0.30721E+06 -0.27094E-04  0.41628E-04 -0.52303E-04  0.00000E+00 -0.12810E-05 -0.48568E+06 -0.55386E+06 -0.52636E+06  0.54704E+06  0.11536E+03 -0.40715E+06  0.52945E+06  0.22314E+03  0.27521E+02  0.11703E+03  0.15881E+07  0.35889E+03  0.32247E+02  0.66820E+02
    31.680000   103.840000  0.27207E+00  0.11533E+01 -0.22194E+00 -0.22932E+06  0.11729E+07  0.22520E+06 -0.63731E+06 -0.46016E+06 -0.79314E+05 -0.24592E-04  0.16197E-04 -0.37634E-04  0.00000E+00 -0.68419E-06 -0.22440E+06 -0.24064E+06 -0.24004E+06  0.23551E+06  0.12067E+03 -0.20625E+06  0.21737E+06  0.23081E+03  0.31143E+02  0.12237E+03  0.87272E+06  0.35479E+03  0.31933E+02  0.58435E+02
    31.740000   103.840000  0.22637E+00  0.90615E+00 -0.10871E+00 -0.29616E+06  0.78388E+06  0.44204E+04 -0.13477E+06 -0.37469E+06 -0.18268E+06 -0.18916E-04  0.23846E-05 -0.24893E-04  0.00000E+00 -0.33512E-06 -0.10147E+06 -0.12318E+06 -0.12183E+06 -0.58756E+04  0.12100E+03 -0.78513E+05 -0.73900E+03  0.23552E+03  0.33119E+02  0.12360E+03  0.55438E+06  0.35518E+03  0.31447E+02  0.54579E+02
    31.800000   103.840000  0.17965E+00  0.77281E+00 -0.42874E-01 -0.39032E+06  0.76057E+06 -0.52303E+05  0.10090E+06 -0.28136E+06 -0.17285E+06 -0.13084E-04 -0.35524E-05 -0.16064E-04  0.00000E+00 -0.13217E-06 -0.87265E+05 -0.11481E+06 -0.11468E+06 -0.84724E+05  0.11970E+03 -0.57379E+05 -0.87505E+05  0.23719E+03  0.33858E+02  0.12278E+03  0.41640E+06  0.35684E+03  0.30689E+02  0.53769E+02
    31.860000   103.840000  0.12625E+00  0.69818E+00 -0.65728E-02 -0.42716E+06  0.82879E+06 -0.53857E+05  0.10666E+06 -0.20438E+06 -0.13772E+06 -0.84008E-05 -0.55182E-05 -0.10884E-04  0.00000E+00 -0.20262E-07 -0.13662E+06 -0.16125E+06 -0.15894E+06 -0.63103E+05  0.11870E+03 -0.10911E+06 -0.80269E+05  0.23681E+03  0.33958E+02  0.12152E+03  0.35000E+06  0.35796E+03  0.30034E+02  0.54301E+02
    31.920000   103.840000  0.72021E-01  0.64260E+00  0.11061E-01 -0.38370E+06  0.83946E+06 -0.45993E+05  0.19925E+04 -0.15262E+06 -0.10078E+06 -0.50096E-05 -0.58092E-05 -0.81694E-05  0.00000E+00  0.34099E-07 -0.19497E+06 -0.21084E+06 -0.20769E+06 -0.12570E+05  0.11847E+03 -0.17668E+06 -0.31825E+05  0.23519E+03  0.33738E+02  0.12064E+03  0.30597E+06  0.35786E+03  0.29729E+02  0.55201E+02
    31.980000   103.840000  0.24908E-01  0.58721E+00  0.17659E-01 -0.28529E+06  0.76275E+06 -0.37057E+05 -0.11252E+06 -0.11946E+06 -0.67693E+05 -0.26988E-05 -0.54283E-05 -0.68030E-05  0.00000E+00  0.54438E-07 -0.22616E+06 -0.23337E+06 -0.23152E+06  0.31245E+05  0.11883E+03 -0.21776E+06  0.18911E+05  0.23306E+03  0.33393E+02  0.12026E+03  0.26190E+06  0.35674E+03  0.29744E+02  0.56012E+02
    32.040000   103.840000 -0.10263E-01  0.52783E+00  0.18436E-01 -0.17037E+06  0.62997E+06 -0.27820E+05 -0.18687E+06 -0.96535E+05 -0.40532E+05 -0.12104E-05 -0.47872E-05 -0.60412E-05  0.00000E+00  0.56833E-07 -0.22305E+06 -0.22528E+06 -0.22479E+06  0.57059E+05  0.11940E+03 -0.22052E+06  0.51481E+05  0.23112E+03  0.33076E+02  0.12021E+03  0.21279E+06  0.35532E+03  0.29901E+02  0.56569E+02
    32.100000   103.840000 -0.32674E-01  0.46714E+00  0.16679E-01 -0.68834E+05  0.48377E+06 -0.19112E+05 -0.21229E+06 -0.78713E+05 -0.20044E+05 -0.31789E-06 -0.40766E-05 -0.54858E-05  0.00000E+00  0.51416E-07 -0.19655E+06 -0.19704E+06 -0.19703E+06  0.65696E+05  0.11991E+03 -0.19603E+06  0.63423E+05  0.22977E+03  0.32871E+02  0.12029E+03  0.16444E+06  0.35417E+03  0.30049E+02  0.56864E+02
    32.160000   103.840000 -0.44305E-01  0.40927E+00  0.14247E-01  0.47901E+04  0.35406E+06 -0.11853E+05 -0.20120E+06 -0.63806E+05 -0.59997E+04  0.16434E-06 -0.33983E-05 -0.49703E-05  0.00000E+00  0.43919E-07 -0.16100E+06 -0.16120E+06 -0.16112E+06  0.62673E+05  0.12025E+03 -0.16079E+06  0.61477E+05  0.22902E+03  0.32779E+02  0.12036E+03  0.12337E+06  0.35345E+03  0.30133E+02  0.56971E+02
    32.220000   103.840000 -0.48273E-01  0.35724E+00  0.12035E-01  0.48954E+05  0.25361E+06 -0.64774E+04 -0.17106E+06 -0.51229E+05  0.26011E+04  0.38312E-06 -0.28056E-05 -0.44530E-05  0.00000E+00  0.37101E-07 -0.12644E+06 -0.12668E+06 -0.12644E+06  0.53846E+05  0.12042E+03 -0.12618E+06  0.52988E+05  0.22870E+03  0.32763E+02  0.12039E+03  0.92056E+05  0.35311E+03  0.30158E+02  0.56976E+02
    32.280000   103.840000 -0.47609E-01  0.31233E+00  0.10359E-01  0.69343E+05  0.18277E+06 -0.28873E+04 -0.13595E+06 -0.40907E+05  0.71679E+04  0.44827E-06 -0.23173E-05 -0.39440E-05  0.00000E+00  0.31935E-07 -0.97636E+05 -0.97884E+05 -0.97596E+05  0.43496E+05  0.12046E+03 -0.97374E+05  0.42847E+05  0.22863E+03  0.32785E+02  0.12039E+03  0.69741E+05  0.35302E+03  0.30143E+02  0.56942E+02
    32.340000   103.840000 -0.44649E-01  0.27448E+00  0.92400E-02  0.73829E+05  0.13586E+06 -0.70056E+03 -0.10418E+06 -0.32723E+05  0.91097E+04  0.43495E-06 -0.19297E-05 -0.34649E-05  0.00000E+00  0.28484E-07 -0.75687E+05 -0.75888E+05 -0.75637E+05  0.34037E+05  0.12043E+03 -0.75479E+05  0.33576E+05  0.22867E+03  0.32820E+02  0.12036E+03  0.54373E+05  0.35305E+03  0.30110E+02  0.56905E+02
    32.400000   103.840000 -0.40910E-01  0.24283E+00  0.85824E-02  0.69480E+05  0.10566E+06  0.51455E+03 -0.79204E+05 -0.26396E+05  0.95577E+04  0.38922E-06 -0.16272E-05 -0.30324E-05  0.00000E+00  0.26457E-07 -0.59820E+05 -0.59962E+05 -0.59778E+05  0.26447E+05  0.12037E+03 -0.59674E+05  0.26137E+05  0.22874E+03  0.32853E+02  0.12031E+03  0.43798E+05  0.35313E+03  0.30070E+02  0.56878E+02
    32.460000   103.840000 -0.37223E-01  0.21624E+00  0.82708E-02  0.61404E+05  0.85919E+05  0.11150E+04 -0.61327E+05 -0.21538E+05  0.92766E+04  0.33589E-06 -0.13912E-05 -0.26542E-05  0.00000E+00  0.25497E-07 -0.48604E+05 -0.48699E+05 -0.48576E+05  0.20838E+05  0.12030E+03 -0.48507E+05  0.20632E+05  0.22880E+03  0.32880E+02  0.12026E+03  0.36259E+05  0.35323E+03  0.30032E+02  0.56866E+02
    32.520000   103.840000 -0.33937E-01  0.19363E+00  0.82056E-02  0.52719E+05  0.72100E+05  0.13523E+04 -0.49349E+05 -0.17768E+05  0.87079E+04  0.28621E-06 -0.12044E-05 -0.23301E-05  0.00000E+00  0.25296E-07 -0.40607E+05 -0.40671E+05 -0.40590E+05  0.16907E+05  0.12024E+03 -0.40542E+05  0.16766E+05  0.22884E+03  0.32899E+02  0.12021E+03  0.30519E+05  0.35330E+03  0.29999E+02  0.56863E+02
